,Datetime,Tweet Id,Text,Username,language,location,text-english
50,2021-07-26 23:16:20+00:00,1419798771613982721,@JMVivancoHRW pues aqui en #SOSColombia #NosEstanMatando desde hoy espionaje con #Pegasus y censura en Facebook instagram twitter y con internet capado... como le parece??,sos_santurban,es,"Santander, Colombia",@JMVivancoHRW so here in #SOSColombia #NosEstanMatando from today espionage with #Pegasus and censorship on Facebook instagram twitter and with internet layered ... how do you think??
51,2021-07-26 22:17:26+00:00,1419783950705250304,"#ATENCIÓN

Nueva masacre en Colombia. #58

3 hombres fueron asesinados en una finca en San José de la Fragua, Caquetá, uno de ellos identificado como Jhon Fredy Lugo Franco de 42 años.

#NosEstánMatando. Paren por favor.",marthaperaltae,es,Colombia,"#ATENCIÓN

New massacre in Colombia. #58

3 men were killed on a farm in San José de la Fragua, Caqueta, one of them identified as 42-year-old Jhon Fredy Lugo Franco.

#NosEstánMatando. Please stop."
52,2021-07-26 21:51:39+00:00,1419777462704148486,"Est@s son nuestr@s héroes!?
#NosEstanMatando 
La doctrina de los #FalsosPositivos sigue viva!
#SOSColombiaNosEstanMatando https://t.co/L8l1i44t9q",Gustavovelezt,es,"Valparaíso (Ant.), Colombia","Est@s are nuestr@s heroes!?
#NosEstanMatando 
The doctrine of #FalsosPositivos is still alive!
#SOSColombiaNosEstanMatando https://t.co/L8l1i44t9q"
53,2021-07-26 21:24:38+00:00,1419770661376036864,"@anateresabernal @miltonsilvaPC @hrw_espanol @MisionONUCol @GustavoBolivar @petrogustavo @HOLLMANMORRIS @PizarroMariaJo @susanamuhamad @heidy_up #ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @EUCouncil  @USEmbassyBogota",latinapuntocom,und,"Bogotá, D.C., Colombia","@anateresabernal @miltonsilvaPC @hrw_espanol @MisionONUCol @GustavoBolivar @petrogustavo @HOLLMANMORRIS @PizarroMariaJo @susanamuhamad @heidy_up #ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @EUCouncil  @USEmbassyBogota"
54,2021-07-26 19:15:49+00:00,1419738245693415425,"Keep hiding the #ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @EUCouncil https://t.co/1Di0l4SALM",latinapuntocom,en,"Bogotá, D.C., Colombia","Keep hiding the #ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @EUCouncil https://t.co/1Di0l4SALM"
55,2021-07-26 16:39:36+00:00,1419698931546603525,"El acuerdo de paz le vale tres tiras de pollo al actual gobierno @IvanDuque y a su partido político y aliados
#NosEstanMatando https://t.co/OXnYx47s94",lomorajac,es,"Cajicá, Colombia","The peace agreement is worth three chicken strips to the current government @IvanDuque and its political party and allies
#NosEstanMatando https://t.co/OXnYx47s94"
56,2021-07-26 14:33:15+00:00,1419667133336784900,El futuro es de todos 🤡🐷 #SOSColombiaDDHH #NosEstanMatando https://t.co/QP7HqN8YVP,M1S4NTROPO,es,Bogotá - Colombia,The future is everyone's 🤡🐷 #SOSColombiaDDHH #NosEstanMatando https://t.co/QP7HqN8YVP
57,2021-07-26 14:32:43+00:00,1419666999114874880,El futuro es de todos 🤡🐷 #SOSColombiaDDHH #NosEstanMatando https://t.co/go3wGfiLTF,M1S4NTROPO,es,Bogotá - Colombia,The future is everyone's 🤡🐷 #SOSColombiaDDHH #NosEstanMatando https://t.co/go3wGfiLTF
58,2021-07-26 14:26:50+00:00,1419665518747922433,"El futuro es de todos 🤡🐷
#SOSColombiaDDHH #NosEstanMatando https://t.co/4foCfP6Jzn",M1S4NTROPO,es,Bogotá - Colombia,"The future is everyone's 🤡🐷
#SOSColombiaDDHH #NosEstanMatando https://t.co/4foCfP6Jzn"
59,2021-07-26 14:15:25+00:00,1419662644894650368,#SOSColombiaDDHH #NosEstanMatando https://t.co/Z5t3OZmDyI,M1S4NTROPO,und,Bogotá - Colombia,#SOSColombiaDDHH #NosEstanMatando https://t.co/Z5t3OZmDyI
60,2021-07-26 13:44:01+00:00,1419654744507883526,"@HELIODOPTERO ¿Qué pasará con el gobernador que NO fue elegido por voto popular y que se encontró el puesto en una servilleta sucia?

¿Qué pasará con el gobernador; de familia Paraca elegido por voto y retirado del cargo por investigaciones?

¿@GobAntioquia hay alguien allí? #NosEstanMatando",EsDeOrates,es,Esquina Colombia,"@HELIODOPTERO What will happen to the governor who was NOT elected by popular vote and who found the position on a dirty napkin?

What will happen to the governor; of paraca family elected by vote and removed from office by investigations?

@GobAntioquia anyone there? #NosEstanMatando"
61,2021-07-26 03:48:02+00:00,1419504759132893186,@juanes @Levis_Co Ve parce esta como para regalarse a los muchachos de primera línea que defienden la democracia en Colombia... ahhh verdad que vos sos una chimba de... cubano!!! #SOSColombia #NosEstanMatando #ProhibidoOlvidar,miltonjms,es,Colombia,@juanes @Levis_Co Vece this seems like to give to the frontline boys who defend democracy in Colombia... ahhh true that you are a chimba of... Cuban!!! #SOSColombia #NosEstanMatando #ProhibidoOlvidar
62,2021-07-25 22:27:09+00:00,1419424006713843714,"#SOSColombiaDDHH 
#NosEstanMatando 
@GustavoBolivar @IvanCepedaCast @wilsonariasc @heidy_up @AidaAvellaE @Marianiniecheve @cielo_rusinque @MauricioGalin11 @arodarlabola @AlirioUribeMuoz https://t.co/fXUadCrJ9I",pedrosalazar420,und,Colombia,"#SOSColombiaDDHH 
#NosEstanMatando 
@GustavoBolivar @IvanCepedaCast @wilsonariasc @heidy_up @AidaAvellaE @Marianiniecheve @cielo_rusinque @MauricioGalin11 @arodarlabola @AlirioUribeMuoz https://t.co/fXUadCrJ9I"
63,2021-07-25 21:18:20+00:00,1419406687413407745,"@alemEmbajador Esto es terrible, todo por culpa de un periodista irresponsable, que le deberían quitar su licencia, les pedimos que hagan algo, necesitamos de su ayuda!!!! #NosEstanMatando",shiva8010,es,"Bogotá, D.C., Colombia","@alemEmbajador This is terrible, all because of an irresponsible journalist, who should be stript of his license, we ask them to do something, we need their help!!!! #NosEstanMatando"
64,2021-07-25 20:50:33+00:00,1419399694518718472,"@PaoHerreraC @Soyomarvasquez Usted no me sorprende, tira la piedra para después decir #NosEstanMatando 
Esos son ustedes, bajos.

Petrista al fin y al cabo. 
Pendeja https://t.co/xgln6rNJUy",MamaPerruna_,es,Colombia,"@PaoHerreraC @Soyomarvasquez you do not surprise me, throw the stone and then say #NosEstanMatando 
Those are you, low.

Petrista after all. 
Pendeja https://t.co/xgln6rNJUy"
65,2021-07-25 18:20:12+00:00,1419361858335789059,"@IvanCepedaCast @carloscosas #ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @UKinColombia @France_Colombia @EUCouncil @UEenColombia @USEmbassyBogota",latinapuntocom,und,"Bogotá, D.C., Colombia","@IvanCepedaCast @carloscosas #ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @UKinColombia @France_Colombia @EUCouncil @UEenColombia @USEmbassyBogota"
66,2021-07-25 18:19:37+00:00,1419361711883235334,@Adolfo_Balaguer #ColombianGenocide #CapitalistRegime  #NosEstanMatando #QuienDioLaOrden #QuePareElGenocidio @JMVivancoHRW @alemEmbajador van a seguir escondiendo el Genocidio Colombiano? @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @EUCouncil @UEenColombia @USEmbassyBogota,latinapuntocom,es,"Bogotá, D.C., Colombia",@Adolfo_Balaguer #ColombianGenocide #CapitalistRegime #NosEstanMatando #QuienDioLaOrden #QuePareElGenocidio @JMVivancoHRW @alemEmbajador will they continue to hide the Colombian Genocide? @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @EUCouncil @UEenColombia @USEmbassyBogota
67,2021-07-25 16:42:34+00:00,1419337288027418624,"¡ATENCIÓN COLOMBIA!
#NosEstanMatando
Y Duque preocupado por los Mercenarios asesinos de un Presidente, la Vice regalando un millón de Dólares, y la Cabal apoyando gente de bien armada en Cali.
Este gobierno criminal no puede ser más HP.

https://t.co/bJXzrzRMii",willj84753699,es,"Bogotá, D.C., Colombia","ATTENTION COLOMBIA!
#NosEstanMatando
And Duque worried about the murderous mercenaries of a President, the Vice giving away a million dollars, and the Cabal supporting well-armed people in Cali.
This criminal government can't be more HP.

https://t.co/bJXzrzRMii"
68,2021-07-25 14:54:16+00:00,1419310034853433347,#NosEstanMatando https://t.co/LPUCBvBgdm,M1S4NTROPO,und,Bogotá - Colombia,#NosEstanMatando https://t.co/LPUCBvBgdm
69,2021-07-25 14:11:18+00:00,1419299221077958660,"La dictadura del MATARIFE o el SEÑOR MASACRE, no qiere tener piedras en el zapato, ya no es suficiente matar a los colombianos, si no tambn cualquiera q sea internacional q no acepte su política
#NosEstanMatando https://t.co/uIHTJT9y7y",gilbertovelasc2,es,"Popayán, Colombia","The dictatorship of the MATARIFE or the LORD MASSACRE, do not want to have stones in the shoe, it is no longer enough to kill the Colombians, if you do not tambn any q is international q do not accept your policy
#NosEstanMatando https://t.co/uIHTJT9y7y"
70,2021-07-25 14:10:14+00:00,1419298955494576128,#NosEstanMatando #SOSColombiaDDHH #SOSColombiaNosEstanMatando #25dejulio https://t.co/tkS8a6pUFO,MaryFigueroaP,und,Colombia,#NosEstanMatando #SOSColombiaDDHH #SOSColombiaNosEstanMatando #25dejulio https://t.co/tkS8a6pUFO
71,2021-07-25 13:39:58+00:00,1419291337208311812,no es extrañar que estos borregos a favor del genocida le pongan una lapida en la espalda a quien alza su voz a favor del pueblo... Dictadura o esperamos? #GobiernoGenocida #NosEstanMatando #UribeParacoHpta https://t.co/7zoGjlyGHX,tk_andrade,es,"Cali, Colombia",it is not surprising that these sheep in favor of the genocidal put a stone on the back of those who raise their voice in favor of the people ... Dictatorship or hope? #GobiernoGenocida #NosEstanMatando #UribeParacoHpta https://t.co/7zoGjlyGHX
72,2021-07-25 02:00:57+00:00,1419115423220617217,Fuerza #MarleneSprober . En #Colombia la persecución de la protesta social cobra vidas. #SOSColombia #NosEstanMatando #Alemania,PirronDePereira,es,Colombia,Force #MarleneSprober . In #Colombia the persecution of social protest takes lives. #SOSColombia #NosEstanMatando #Alemania
73,2021-07-24 22:50:18+00:00,1419067445306855426,@LuisGPerezCasas @CIDH @CourPenaleInt @hrw #NosEstanMatando,oscaramontoya,und,Circasia - Quindío - Colombia,@LuisGPerezCasas @CIDH @CourPenaleInt @hrw #NosEstanMatando
74,2021-07-24 19:12:05+00:00,1419012529452429317,"dicen proteger y salen a matar, no sabemos en quien confiar y el gobierno nos quiere callar, nosotros solo queremos llegar a casa a abrazar a nuestras mamás  #ParoNacional #ColombiaResiste #NosEstanMatando https://t.co/BtIhNfM7XJ",Alek_sandr0,es,"Antioquia, Colombia","they say protect and they go out to kill, we don't know who to trust and the government wants to shut us up, we just want to come home to hug our moms #ParoNacional #ColombiaResiste #NosEstanMatando https://t.co/BtIhNfM7XJ"
75,2021-07-24 18:53:10+00:00,1419007766962839560,#SOSColombiaDDHH #NosEstanMatando #uribeparelamasacre #UribeGenocidaElMundoYaLoSabe https://t.co/uaxo3UpiFw,Ateneapb,und,"Bogotá, D.C., Colombia",#SOSColombiaDDHH #NosEstanMatando #uribeparelamasacre #UribeGenocidaElMundoYaLoSabe https://t.co/uaxo3UpiFw
76,2021-07-24 18:43:37+00:00,1419005363685404672,"En Jamundí no existen garantías por parte de la administración para los jóvenes de Primera línea, pues son 6 Jóvenes que están desaparecidos, el gobierno de los ""ciudadanos"" desde el principio han tomado la mesa de Diálogo como un chiste. #NosEstanMatando",juansan47708584,es,"Jamundí, Colombia","In Jamundí there are no guarantees from the administration for the young people of the First Line, because there are 6 Young People who are missing, the government of the ""citizens"" from the beginning have taken the Dialogue table as a joke. #NosEstanMatando"
77,2021-07-24 17:43:13+00:00,1418990165889011723,"#Rechazamos cruel asesinato comunero Andres Cordoba Tamaniza, resguardo Totumal, Belálcazar, #Caldas  @CRIDEC_caldas 
Exijo al gobierno colombiano que paren el #Etnocidio y a la comunidad internacional, es hora que intervengan #Colombia #NosEstanMatando 
https://t.co/UoyOtBo983 https://t.co/x1HsdZhecR",Gustavovelezt,es,"Valparaíso (Ant.), Colombia","#Rechazamos cruel murder of comunero Andres Cordoba Tamaniza, Totumal reservation, Belálcazar, #Caldas @CRIDEC_caldas 
I call on the Colombian Government to stop the #Etnocidio and the international community, it is time for them to intervene #Colombia #NosEstanMatando 
https://t.co/UoyOtBo983 https://t.co/x1HsdZhecR"
78,2021-07-24 17:10:33+00:00,1418981945128755211,#NosEstanMatando #SOSColombiaDDHH https://t.co/be0jKpbC3H,GilbertMusiCol,und,"Bogotá, D.C., Colombia",#NosEstanMatando #SOSColombiaDDHH https://t.co/be0jKpbC3H
79,2021-07-24 16:23:31+00:00,1418970107653632004,#NosEstanMatando los efectos de una guerra por mantener un elefante blanco que nunca debió haber nacido Hidroeléctrica de Ituango. @RiosLibresAnt saludos y respeto por su lucha. https://t.co/SWQd1HYkyF,PTO_RESISTENCIA,es,Cali (Colombia) - Sur America,#NosEstanMatando the effects of a war to keep a white elephant that should never have been born In the Ituango Hydroelectric. @RiosLibresAnt greetings and respect for your struggle. https://t.co/SWQd1HYkyF
80,2021-07-24 15:38:26+00:00,1418958760249335818,#VolvieronLosFalsosPositivos #NosEstanMatando #VolvieronLosMochaCabezas https://t.co/Wt2W8snwCz,MediartCo,und,"Medellín, Colombia",#VolvieronLosFalsosPositivos #NosEstanMatando #VolvieronLosMochaCabezas https://t.co/Wt2W8snwCz
81,2021-07-24 15:15:53+00:00,1418953087176384515,#SOSColombiaDDHH #NosEstanMatando @CIDH @DefensoriaCol @ https://t.co/Xq8LG2WNNH,PTO_RESISTENCIA,und,Cali (Colombia) - Sur America,#SOSColombiaDDHH #NosEstanMatando @CIDH @DefensoriaCol @ https://t.co/Xq8LG2WNNH
82,2021-07-24 14:41:51+00:00,1418944520977256460,"@dark_athenea Todas las hpts #EPS son una desgracia.

#NosEstanMatando a través de la #Policia, a través de las #EPS, a través de la comida y a través de los bancos en especial #GrupoAval.

Galeano dijo: Estamos aquí sentados, mirando cómo nos matan los sueños.",AntropoVentura,es,"Bogotá, D.C., Colombia","@dark_athenea All hpts #EPS are a disgrace.

#NosEstanMatando through #Policia, through #EPS, through food and through banks especially #GrupoAval.

Galeano said: We are sitting here, watching as dreams kill us."
83,2021-07-24 14:33:03+00:00,1418942305801756675,@maximayer19 @wilsonariasc Claro la reforma es para los bancos y los ricos #NosEstanMatando. No sea bruto!!!!! No ha entendido nada,amagi_1989,es,Colombia,"@maximayer19 @wilsonariasc Of course, the reform is for the banks and the rich #NosEstanMatando. Don't be gross!!!!! You have not understood anything"
84,2021-07-24 13:40:50+00:00,1418929165210898438,"No ha terminado aún la semana, pero entre el lunes y hoy se han registrado 4 masacres, han asesinado un firmante de la paz y mataron 4 líderes sociales. Con el gobierno de @IvanDuque la vida en Colombia está en peligro. #NosEstanMatando",periferiaprensa,es,Colombia,"The week is not over yet, but between Monday and today there have been 4 massacres, a peace signer has been killed and 4 social leaders have been killed. Under the government of @IvanDuque life in Colombia is in danger. #NosEstanMatando"
85,2021-07-24 13:27:07+00:00,1418925713680384000,@Omar_Comunes @cbhv_biologa @IvanDuque #SOSItuango quien es el presidente de #Colombia? Quien debe garantizar lo expresado en el art 2 de la Constitución? ESTA ES LA VERDADERA COLOMBIA por la que estamos en #ParoNacional y por la que #NosEstanMatando @nytimes @washingtonpost @bbcmundo @CNNEE @elheraldoco @el_pais,lomorajac,es,"Cajicá, Colombia",@Omar_Comunes @cbhv_biologa @IvanDuque #SOSItuango who is the president of #Colombia? Who should guarantee what is stated in article 2 of the Constitution? THIS IS THE TRUE COLOMBIA for which we are in #ParoNacional and for which #NosEstanMatando @nytimes @washingtonpost @bbcmundo @CNNEE @elheraldoco @el_pais
86,2021-07-24 13:12:33+00:00,1418922049251258381,"El gobierno quiere callarnos a todos, no quieren que se cuente la verdad al mundo
#NosEstanMatando #NosEstanAsesinando #PoliciasAsesinos #EsmadVioladores
@alemEmbajador @Europarl_ES @ONUHumanRights @ONU_derechos @GustavoBolivar @petrogustavo @AdrianaLucia @JEP_Colombia https://t.co/aZNd9VaTTz",Alek_sandr0,es,"Antioquia, Colombia","The government wants to silence us all, they don't want the truth to be told to the world
#NosEstanMatando #NosEstanAsesinando #PoliciasAsesinos #EsmadVioladores
@alemEmbajador @Europarl_ES @ONUHumanRights @ONU_derechos @GustavoBolivar @petrogustavo @AdrianaLucia @JEP_Colombia https://t.co/aZNd9VaTTz"
87,2021-07-24 06:17:49+00:00,1418817677808787462,"Con unas pinceladas, no se le va lo hipócrita que es #LosSimpsons 
#LGBTIQ #NosEstanMatando #Bogota #devuelvamemivoto #SOSColombiaEnDictadura #MemesdeJulio #Memes https://t.co/1sGnRwhKUV",nadamasraro,es,"Bogotá, Colombia","With a few brushstrokes, it does not go away how hypocritical it is #LosSimpsons 
#LGBTIQ #NosEstanMatando #Bogota #devuelvamemivoto #SOSColombiaEnDictadura #MemesdeJulio #Memes https://t.co/1sGnRwhKUV"
88,2021-07-24 02:50:45+00:00,1418765566769344512,@JMVivancoHRW @lopezobrador_ #SOScolombiaddhh #SOSColombia #NosEstanMatando sigue en Colombia violaciones a los derechos humanos fundamentales. #,beltranctc,es,Colombia,@JMVivancoHRW @lopezobrador_ #SOScolombiaddhh #SOSColombia #NosEstanMatando violations of fundamental human rights continue in Colombia. #
89,2021-07-24 02:31:31+00:00,1418760726685134851,#SOSCali #NosEstanMatando #SOSColombiaDDHH https://t.co/CDiSW07zkI,MaryFigueroaP,und,Colombia,#SOSCali #NosEstanMatando #SOSColombiaDDHH https://t.co/CDiSW07zkI
90,2021-07-24 02:29:48+00:00,1418760297943388164,#NoMasUribismo. #NosEstanMatando https://t.co/JZU7iRFEKT,henrygomez123,und,"Medellín, Colombia",#NoMasUribismo. #NosEstanMatando https://t.co/JZU7iRFEKT
