,User,Location
796,NeraVersicolor,Colombia
797,ElPeriodismo2,"La Calera, Colombia"
798,Andres297506154,
799,CorpVihdaNueva,"Bucaramanga, Colombia"
800,CIIEMADIPN,Gustavo A. Madero
801,andrescamachom_,"Bogotá, DC, Colombia"
802,antiprecario,
803,AlemanaPte,"Frankfurt on the Main, Germany"
804,RolandoySuCueva,"Popayán, Cauca, Colombia. "
805,Almundoluz,
806,MariaFdaCabal,"Bogotá, Colombia "
807,Lagata2711,
808,elenadussangma1,
809,03verd,"Palmira, Colombia"
810,Phastamorir,Colombia
811,Fuckyou29694894,#SOSCOLOMBIA NOS ESTAN MATANDO
812,OrtizJunior15,Cali - Colombia
813,Don_Andres_1980,"Chicago, IL"
814,6G_Daniel,Colombia
815,DiegoGu11125599,
816,Boyslovecol,Colombia
817,StevenGarnica6,
818,CalidadMurillo,
819,mrthik,
820,Charlie_sl73,Point charlie 
821,Germanf02582260,
822,HenryXavierJr,"New York, USA"
823,Karitogonza5,
824,EdwinSanchez_18,"Medellín, Colombia"
825,luissgutiortiz,
826,ricardoansal,Colombia
827,Bladimi05794342,
828,ViUribista,"Bogotá, DC, Colombia"
829,libreencolombia,Colombia Libre
830,jotaareyes,"Barranquilla, Colombia"
831,richvelasquezc,"6,000.00 kms away from home"
832,LStella56,Bucaramanga!  
833,agarciam0879,"Bogotá D.C., Colombia"
834,RobayoArenas,En algún lugar.
835,cesmofuerza,
836,jcbayona1,
837,gloriagangel,
838,160560A,
839,EneidaS23,Bogota Colombia
840,SmileMaps,Yestoday. 
841,leozulu3,valle del cauca 
842,MechasMo,
843,Aurissuarez,"Bogotá, D.C., Colombia"
844,federick2015,
845,doblerabodeaji,Medellín-Colombia
846,SofiaMo2376,en algún lugar del mundo 
847,LuisMen00542610,
848,Pablito_derecho,Bogota
849,MrUribista,
850,LHName,Bogotá D.C.
851,erikadiavanera,
852,lilianaescobarg,
853,dianacvdiaz,
854,shirley24011549,
855,UnicdAntOficial,"Antioquia, Colombia"
856,maolozan,"Bogotá, Colombia"
857,chechimartinez,
858,dani0607g,
859,mokina11,
860,DANIELCUCUTA,"Bogotá, D.C., Colombia"
861,Jessica_alexa12,
862,EliorCymbler,
863,azulylila,Colombia
864,JBlackBerry10,
865,clarooscuro20,
866,GloryaL3,Colombia
867,neatae_ot7,the heart of V. 
868,JPericoA,"Bogotá, D.C., Colombia"
869,b753a5a255a3451,Bogotá
870,LaInsurgente1,
871,kittylup2,
872,namjin_vkok,
873,AngelaZuluagaT,Colombia
874,gcheman,
875,juanc_hernan,
876,clelan7,Bogota
877,dan0_9,
878,JusticiaEsPaz35,"Montería, Colombia"
879,freecolombia2,
880,MarBuz_576,🔘 ▶ __________  0:33
881,Millie_0105,🌚
882,7sugaboo,"Bogotá, D.C., Colombia"
883,CONSUELOSOTOV,
884,Camiloortiz2200,Howard's
885,BUITRAGO0312,colombia 
886,omardj83,
887,ARMANDO84288754,"Bogotá, D.C., Colombia"
888,CazadorTrinos,"Bogotá, D.C., Colombia"
889,marciniegasz,medellin
890,aduque58,"Medellín, Colombia"
891,dcortes2,
892,Andres_OGomez,Bogotá 
893,milufa,
894,Jair77215003,
895,PablomSenior,Caribe y Colombia 
896,Dianapbarona,Cali
897,CeroComa6,
898,MilaSurezR,
899,brisa7766433br1,Francia
900,oscar_vergaraOV,
901,jalvar42,"Bogotá, D.C., Colombia"
902,clau902,"Bogotá, D.C., Colombia"
903,MOinternationa,Estados Unidos
904,ossaveac,Medellín 
905,karolwhite28,Bogota Colombia
906,AlexVie82406274,
907,AplastaCabal,
908,abogadonelsonj,
909,Beatriz14470382,Colombia
910,Luisitolarevan1,
911,Andres90462816,
912,Lipatsanin,Colombia
913,olgaiarango,
914,CHAMACO74650710,
915,moralito50,Colombia
916,sodama921,
917,LEO06076235,
918,ivanmaldonado07,Colombia
919,LucelyGarcia10,
920,Mariana38311921,#Cuba🇨🇺
921,PAME3_02F,"Aquí, allá, En Cualquier Lugar"
922,masuro315,Colombia
923,Naticavama,
924,MitterrandMoni,DICTADURA COLOMBIANA 
925,Yulivillegas,Cali - Colombia
926,jcjjcj,Colombia
927,David__Ceballos,Colombia
928,espirituesencia,
929,Tatiianacg,"Cali, Colombia"
930,zongodieudonne7,
931,RamiroM16023541,
932,artpolaris269,"Cali, Colombia"
933,ElCura17,
934,pywirrarika,"Stuttgart, Deutschland"
935,dimaruz,
936,briancardona82,La sucursal del cielo
937,paolahadto,"Manhattan, NY"
938,Calenadecorazon,
939,mistermmd,Colombia
940,OpCanary,
941,YourAnonCentral,You're Always Connected
942,Jhotanan6,En un bucle.
943,CrlyCrvyPassion,"Florida, USA"
944,JAVIB0Y,
945,MelancoRomantic,Colombia
946,Kevinwarrior19,
947,tempboo13,"Arkansas, USA"
948,JorgiEcheverri,"Medellín, Colombia"
949,heavydmail,"Alberta, Canada"
950,KoboMillan,
951,danyphantom2040,"Karachi, Pakistan"
952,Internl_Leaks,World
953,enough14,Planet Earth
954,Yineth60307373,
955,JullyAcuna,"Berlin, Germany"
956,Ally4Us,"Kumeyaay Land (San Diego, CA )"
957,Karo_Sant,Colombia
958,AnndieRocks,
959,hellaspartisano,
960,aglb66,"Just Gaia, our spaceship"
961,almejandria7,
962,sonidos8drelax,
963,chrissval13,Marte
964,kneecoal691,
965,luisromero226,Cali - Colombia
966,IvnCampo1,"Popayán, Colombia"
967,PodcastGreenRed,
968,Arepa_Antiuribe,Colombia
969,Judy33714622,
970,telesurenglish,"Quito, Ecuador"
971,Nefelibata_94,Rat City
972,luisrodevia,Colombia
973,AnonCentralMX,La jungla de Concreto
974,anonopshispano,Global
975,SomosAnon,
976,VoxPopuliMx,
977,ColombiaResis20,
978,PersonalEscrito,
979,albacaminante,
980,cata_gmez,"Wisconsin, USA"
981,KulpaBart,"London, UK"
982,The5HbK,Everywhere
983,JohanSustain,
984,Yenifer43127088,Colombia
985,cordezbar,Australia
986,MujeresContando,Colombia y Ecuador
987,sofianeyanni23,France
988,Dagarcess,"Bogotá, D.C., Colombia"
989,LeonardoBorCua1,"Santa Marta, Colombia"
990,TomMullett,Colombia via Shaftesbury 🍄
991,LiliCaicedo1,"London, Ontario"
992,alexandriita005,Venus
993,PinkCerberus,
994,lamitadmasuno__,
995,TheInsiderPaper,
996,Boryscorp,Polombia
997,tolipov_bek,🇺🇸
998,Silencio009,
999,jeyson1919,"cali,colombia"
1000,LeonardoTruj,cali
1001,DaniLargo,
1002,juanch0q,Colombia
1003,VivianaOM03,Cali
1004,EnterateCali,Cali - Colombia
1005,jsebasm96,Colombia
1006,19Alejo98,Caleño Oís
1007,clauss_jim,Cali - Colombia
1008,Juanespain,CaliWood -Colombia-Suramerica
1009,PUBLINET8,
1010,HEDOJUDI,
1011,AVCSantiago,
1012,shamyrcr,Soy del Pacífico Colombiano
1013,Revolution9921,En tu mente
1014,EsperanzaYepesO,"Santiago de Cali, Colombia"
1015,ElCamilonchas,"Bogotá, D.C., Colombia"
1016,anyfit08,"Cali, Colombia"
1017,malugove,Planet Earth
1018,AdrianOleas,"Cali, Colombia"
1019,AllisonRangel7,Bogotá
1020,soy_Eg,Cartagena-Colombia 
1021,Amarx1867,
1022,lapajaritata,
1023,JonathanPelaezR,"Medellín, Colombia"
1024,AnitaCarabali,Cali
1025,jjjaramillo2,País del Sagrado Corazón
1026,PolicyMakerH,Colombia
1027,Alejandro_9306,
1028,VivianOrtega10,"Cali, Colombia"
1029,artunduaga19,"Cali, Colombia"
1030,MelendezResiste,"Cali, Colombia"
1031,PituBanegas,
1032,97tutte97,"Bogotá, Colombia"
1033,AntonioM646,"Nueva York, EEUU."
1034,RioTeffi,
1035,Matmax_col,Cali calentura 
1036,AliiDiana,
1037,midelato,
1038,katy_666,"Bogota, Colombia"
1039,alvaromiguelJR,acá Vé.
1040,lromerofm,"Santa Marta, Colombia"
1041,CarlitosDeCali,"Cali,Colombia"
1042,AIntales,La Calera
1043,dalas26662599,Colombia 
1044,BrayanE97,
1045,ositogarfield,
1046,querraye,"Cali, Colombia"
1047,En_Red_Podemos,Colombia
1048,ManuelAmaya22,"cali, colombia"
1049,Viviana60739560,"Cali, Colombia"
1050,estebancaiced18,
1051,JhonPe08,
1052,nuncavencidoois,
1053,Jannerrodrigue6,
1054,EdwinDuqueMera,Cali Ve.
1055,vilena09,
1056,LauraCH2606,Cali
1057,fdovisual,MEDELLIN
1058,Johnnatanlopez,Nafarroa
1059,Luis_Valdivieso,
1060,sharizard_a,"Cali, Valle"
1061,Julio_Gars_,BTA KENNEDY 
1062,alcero13,Valencia España
1063,Paozroca1,
1064,S_de_soto,
1065,Ladymoniquecoco,Spain
1066,LuisFTaylor,Cali —Colombia
1067,Gomezcobar,"Medellin, Colombia"
1068,AndersonGmez2,Bogotá
1069,Inscribe_Cedula,"Cali, Colombia"
1070,dophin11,Alacant
1071,CHFloridaCentro,Estado de la Florida-Centro.
1072,detractor0564,
1073,Blg1M,"New York, NY"
1074,castiliae,
1075,maufer1022,
1076,CarJulDupont,Colombia
1077,marchalgtbicali,"Valle del Cauca, Colombia"
1078,Guerrerox2092,Aqui aveces
1079,LasyReal,
1080,DeiAparicio,colombia
1081,aisz1983,"Bogotá, D.C., Colombia"
1082,sneyder9721,"Cali, Colombia"
1083,AlexMartinez258,
1084,johacatlover,
1085,Alexrolapiz1, Argentina
1086,ShikreRaz,
1087,JessicaRojas_10,"Cali, Colombia"
1088,diegop4z,
1089,SandySchonhobel,Colombia
1090,Comunes_Cali,"Cali, Colombia"
1091,Viviolave1,
1092,Leysari,"Bogotá, D.C., Colombia"
1093,Vive_Politica,"Bogotá, Colombia"
1094,Bastian57444762,
1095,yesc_nava,"Barrancabermeja, Colombia"
1096,Luchenzo010907,
1097,alterna_red,
1098,hechoencali1,Cali - Colombia
1099,PetraVonNiemand,Islas Fiji
1100,agridulce_el,
1101,ColectivoMaloka,"Barcelona, Catalunya "
1102,Arquemedes,Cali - Colmbia
1103,MaacColombia,"Bogotá, DC, Colombia"
1104,PSiloe1,"Cali, Colombia"
1105,DianaMarMontoya,"Cali, Colombia"
1106,letsdefendcol,
1107,_MilennaJimenez,COLOMBIA
1108,Johanna29795004,London
1109,CosaAnti,
1110,uribista1000000,
1111,LEA_audiovisual,
1112,florez_pulgarin,Encuentreme si puede.
1113,H_U_V_A,Colombia
1114,evammariia,
1115,DanielBerrioDev,
1116,LaDonney_,"Cali, Colombia"
1117,Libardo42725706,Colombia
1118,ColHumanaLP,"La Plata, Argentina"
1119,dlpava,Bolívar (Valle)
1120,TodosporCali_,"Santiago de Cali, Colombia"
1121,Kali_si,
1122,onealmarrugo,"Cartagena, Colombia"
1123,pierrealee,Barranquilla - Santa Marta 
1124,lukasangel,
1125,Sindualidad,Colombia
1126,Iamguichaves,"Cali, Colombia"
1127,BecerraGabo,Bogotá
1128,Sol544183,
1129,luismartinezcue,en cualquir parte del mundo 
1130,big_d_rants,
1131,DavidAlternativ,colombia
1132,Monicongo_,"Bogotá, D.C., Colombia"
1133,Fu63953720,
1134,iriedani,"Medellín, Colombia"
1135,cvestigios,Bogotá D.C
1136,ALFREDOSAADEV,Colombia
1137,el_socro,
1138,librepensador04,
1139,jazm19871,
1140,AlejoBolivarL,"Cali, Valle, Colombia"
1141,DonPalabras80,
1142,sacandrey,Sud Ame
1143,priradiotv,"Bogotá, D.C., Colombia"
1144,AnalisisUrbano,Medellin Antioquia
1145,Andres_Cortes99,Palmira valle 
1146,iamdayana21,"Cali, Colombia"
1147,Equipo21N,
1148,David_Millan_O,Colombia
1149,Barush89119666,
1150,anita2760,colombia
1151,AOR666,
1152,TaTaN0074,"Cali, Colombia"
1153,pily0415,Cali
1154,KristinaOpina,
1155,DjxBogota,Bogota
1156,charry_manager,
1157,JuventuDeacero,
1158,ismeniaaguirreq,cali valle
1159,unidasporlapaz,"Berlin, Germany"
1160,EfeliDj,
1161,ximenotagarcia,Canada
1162,JustSamBe,
1163,Jlmedina168,
1164,Jose_David_0896,
1165,albaOrt31429724,
1166,Robertclavijo9,
1167,gatunoyperruno,Cali
1168,Caprietto,Cali - Colombia
1169,lupachoguerra,
1170,cerezadecaf1,🇨🇴 🇵🇸
1171,RuthQuevedoF,"Bogotá, D.C., Colombia"
1172,LaynonOrtiz,
1173,ALCNoticias_Esp,
1174,19andresortega,Ciudad del Paro.
1175,HoyNoticias2,Cali-Valle del Cauca
1176,mapias15,Cali- Colombia
1177,guivaga1986,Colombia
1178,PaLasQueSeaCol,Colombia
1179,FaberSotoB,
1180,ParisFranccia,Polombia
1181,TNT38588485,
1182,Chirrystour,"Cali, Colombia"
1183,Amar2017,Cali Bella
1184,NestorCD,Colombia and USA
1185,caliospina1,"Buenos Aires, Argentina"
1186,DsprtC,
1187,the_gerry,"Cali, Colombia"
1188,Lawyerneutro,
1189,SintraunicolUV,Colombia
1190,MaribelLilian11,
1191,ENZOBRUNIL,En algun lugar de la tierra
1192,solomiroporno,Rumbo A La Agonía Perpetua
1193,JottaTb,
1194,acomoladocena,Narnia 
1195,KarenMRestrepo,Medellin Colombia
1196,OmaBoca,Washington DC
1197,GuignolsBand,...3rd from The Sun
1198,AdrianaRudling,"Bogotá, D.C., Colombia"
1199,sweetheart9919,The World 
1200,ColombiaMuisca,UK
1201,X8mogo,
1202,KingKlyde1,"New York, USA"
1203,ElVerdaderoPat2,
1204,dutchessprim,United States
1205,Mia08323190,
1206,TatianaB94,"Colombia, Medellín"
1207,CONSMO683,
1208,SM20129396,
1209,JayBeeBeats1,Canada
1210,LeydiGa02082978,"Medellín, Antioquía "
1211,Cacerolacollctv,
1212,LaRadioEstilo,"Chacao, Venezuela"
1213,roujiamojunxin,哥伦比亚
1214,AlineInti,
1215,julianhdez82,"Houston, TX"
1216,to_broo,
1217,stupidluli,BLM | any pronouns | esp/eng
1218,silviaflorezcla,
1219,A_Hnik,
1220,jsol510,"Oakland, CA"
1221,MariaConchita_A,IG: @mariaconchita_a
1222,B4uShouT_,
1223,TinaM1992,Canada
1224,Vote2saveUSA,"Georgia, USA"
1225,Pau13L,Hogwarts 🤑🤝
1226,Juanetes33,
1227,Catalin26448934,
1228,Jennifferd01,
1229,ArnaldoMarron,Argentina
1230,SOLIDARIDADMEL1,
1231,wilsoor,
1232,bellegor2717,
1233,Selena9423M,"Medellín, Colombia"
1234,frijolyto,
1235,Julianm36638769,
1236,ROLAJACK1,
1237,john53925,Bogota - Colombia
1238,cdoherrera,
1239,akuwink,𖤥   ˒  intj
1240,Juanpa_Garces_,Reykjavík
1241,muaaz0,"Johannesburg, South Africa"
1242,Pelis_Go,pelisgo.co
1243,KingH3rc,Where the cash at
1244,KrameRAcordeS,"Medellín, Colombia"
1245,NOFACE11001101,"New York, NY"
1246,nadineuwu,"London, England"
1247,OliviaMar5,
1248,devikadutt,"Northampton, MA; New Delhi"
1249,TowardFreedom,
1250,mar16508279,
1251,adeniumame,
1252,Daniela_Ask,
1253,YourAnonZero,
1254,RobTheRich0001,
1255,Aung15661127,
1256,selena66ww,Valencia
1257,JUPABLO33,"Bogotá, D.C., Colombia"
1258,lauphemerart,"Ibagué, Colombia"
1259,Ktbarragan,"Wageningen, The Netherlands "
1260,aerami_stome,United States
1261,AnglicaMilln6,
1262,JbYulieth,USA
1263,IamJuanKca,"Bogotá, D.C., Colombia"
1264,ima_press,UK
1265,Min_Darrick,
1266,GrupoCol4Col,"London, Ontario, Canada "
1267,SoniaVa24060859,"San Andres de Tumaco, Colombia"
1268,MITCoLab,Cambridge
1269,Elena76248924,
1270,chelemdubois,Francia
1271,parents4futureG,Gaia
1272,wilalcu,
1273,Helensaenz92,
1274,Mia34084871,
1275,edgardobu,"Montería, Colombia"
1276,ElDrius6,"Barranquilla, Colombia"
1277,DianaDi50700579,
1278,NicolasRiossal1,"Envigado, Colombia"
1279,jeffreycb7,
1280,TlJeferson,"Bogotá, D.C. "
1281,lauraflorez09,
1282,ingridjperez,Aqui
1283,EJRivarola,Villa del Rosario Córdoba Argentina
1284,diegoalarconc,"Cúcuta, Colombia"
1285,laulondo,Bogota colombia
1286,joselecaicedo,Colombia
1287,cin12gis,
1288,ggeral_,Colombia
1289,softcol23,
1290,andreybarragan,Colombia
1291,apocalipseNow13,
1292,desvengonzada,"Bogotá, D.C., Colombia"
1293,xime_772,Bogotá Colombia
1294,rglhyoy,
1295,alexduro01,
1296,AREPAENVENENADA,
1297,La_CateP,Ibagué. 
1298,angelagrajales,Colombia
1299,Alejand64347743,
1300,juanvillalbafor,
1301,LoveKpop_7,ColombianPower
1302,MAtriosKArjs,
1303,julymarcm,Colombia
1304,flacoradio,"Cali, Colombia"
1305,kvivianasanche2,Ibague- Colombia
1306,MegafonoPopular, Chile
1307,Harlynporras,"Cartagena, Colombia"
1308,FADEtumaco,Colombia
1309,DavidgMarin,
1310,KimBiased89,"Guanajuato, Gto. México"
1311,danibrunal,Medellín
1312,AA44444AAAA,"Narnia, a la vuelta"
1313,zc_valen,
1314,AlteraRevista,Sur de Colombia
1315,CoLeTeach,
1316,fotourbanareal,Colombia
1317,Margare57856239,
1318,juandavid1523,
1319,Laresisstencia,
1320,PizaRosita,
1321,pazparacol,
1322,fabire44,"Cali, Colombia"
1323,Adriana_Rodz8,colombia
1324,lourdesedilknne,colombia
1325,josegasimon,Uruguay
1326,Cristianjfranco,
1327,Jeff_Andru,Jamundi-Valle
1328,5Focos,
1329,MalaOveja,
1330,Camila_Jr99,"Cúcuta, Colombia"
1331,Javiereb28,
1332,JeissonNinco,
1333,mlrb68,Colombia
1334,Erika_P_M,"Pradera, Colombia"
1335,GYGY79,Colombia
1336,gunner50d4,"Quito, Ecuador"
1337,elmundodeqyien,
1338,MalaMMujer,"Bogotá, D.C., Colombia "
1339,daniiela2410_,
1340,Hostil_3,colombia
1341,CamiloAcostaP1,
1342,daveta3,Quito
1343,Avilared,"Ávila, Spain"
1344,MIKUSAMAREVIEWS,
1345,MB_Janier,"Medellín, Colombia"
1346,DiegoGirBano,"Cali, Valle del Cauca,Colombia"
1347,FloryCantoX,Nicaragua
1348,ale_rizzo02,
1349,banvo99,Bogotá_Colombia 
1350,themore_20,España
1351,MarcelaLince,"Cali, Colombia"
1352,JorgeGa06245150,
1353,A1ejandroZamora,
1354,DemocrObreraMad,"Madrid, España"
1355,AndreaFerMars,
1356,ValeriG08,
1357,FerRubio94,"Bogotá, D.C., Colombia"
1358,josejuancarlosm,"Palmira, Colombia"
1359,ContameloCali,
1360,Jmonjoin1,
1361,IOcotepeque,Honduras
1362,TaekwondoRadio,"Bogotá, D.C., Colombia"
1363,__Popeta__,
1364,pasmol0506,MEDELLIN
1365,GONZLEZDUCUARA1,"Medellín, Colombia"
1366,Triana_cartoon,Mosquera (Cund.)
1367,Tierrasiete,
1368,Bedoya1982,
1369,SamiraBustama11,
1370,ser_seavers,
1371,CreativosAlpha,"Bogotá, D.C., Colombia"
1372,ribas_felix,"Mérida, Venezuela"
1373,SandraValeriaV9,
1374,SamuelAbrahanS2,
1375,vicentejuan,"Alicante, España"
1376,ValeMendez21,
1377,Marthikafa,"Medellín, Colombia"
1378,FitoEmpreSario,
1379,Cesaref90,"Quito, Ecuador"
1380,HectorFlanker,CDMX occidental 
1381,JuanCua68581919,
1382,DeMenteBlogger,En mi casa
1383,stivenn2436,
1384,Encarnauriel,Mollet
1385,oliviaurrego,"Nueva York, USA"
1386,JuanJoseOcampoC,
1387,andreaqatalina,
1388,Libertad5912,🇨🇴
1389,Red_Assassin1,
1390,AlexTrader97,Me refugio en los placeres
1391,adri57ramos,En la Vía Láctea
1392,RitaMWelch,
1393,fenixeyes1,Bogotá
1394,IMedianoche,"Bogotá, D.C., Colombia"
1395,alconanonymous,   ͡° ͜ʖ ͡°    ͡° ͜ʖ ͡°  ᕙᕙᕙ🌐
1396,lau_quintana_a,"Bucaramanga, Colombia"
1397,LautiMartinez76,
1398,ArmandoMuelas15,Desubicada totalmente 
1399,vivian_abadia,"Nuquí, Colombia"
1400,aparicio362,
1401,alvaronavarrog,"Bucaramanga, Colombia"
1402,57Aire,Colombia
1403,kariitolmoreno1,"Miami Beach, FL"
1404,fredguem,
1405,mauro_Mc583,
1406,RIDH_INHR,"Ginebra, Suiza"
1407,cortometrajes02,
1408,soscolombiasos_,
1409,latamlatam3,
1410,Soachacomunica,"Soacha, Cundinamarca"
1411,YaGarzon,Bogotá :D
1412,giomaytac,Planeta Tierra
1413,Valenlagorda,"Medellín, Colombia"
1414,FreieFeder,"London, England"
1415,TheNasiona,Turtle Island
1416,JE_Torres_Lopez,Turtle Island
1417,LuismaUtd,"Cartagena, Colombia"
1418,MicaelaGracias,
1419,SusiPerez,
1420,JubileoSurA,Nicaragua
1421,CHERColombia,Bogotá-Colombia
1422,PdePopeye,
1423,jessrodriguezc,"Bogotá, D.C., Colombia"
1424,_GuionAlPiso,"Bogotá, D.C., Colombia"
1425,Lily_Die_Kashu,
1426,DamAziNg2911,"Bogotá, D.C., Colombia"
1427,MariaLingon,"Oxford, UK"
1428,CSR4Development,"Boston, US"
1429,JOHANNAJURGENSE,cuenta auxiliar
1430,BICHOROLO,"Amsterdam, Nederland"
1431,Mitad_y_mitaddx,"Seoul, Republic of Korea"
1432,bloqueable,
1433,And_mellet,"Medellín, Colombia"
1434,oskar9005,"Bogotá, D.C., Colombia"
1435,helenitaflow,Ocean 🌊
1436,Andrescali199,
1437,BRANDONSLI,"Ottawa, Ontario"
1438,ValerieMWilhite,
1439,Distritoestbog,
1440,sontohi,Colombia
1441,1285DJ,
1442,jacer003,
1443,_fransua,"Cali, Colombia"
1444,ritualesdetrapo,Isla Utopía
1445,J_Robayo,"Colombia, Bogota"
1446,MaryCarrilloH,"10.987505,-74.830177"
1447,PaolaCa57431962,
1448,Daniel29587205,
1449,futbolyddhh,
1450,egimenolodosa,santander
1451,Htrave,Mas cerca de la brisa
1452,PBritos17,San Luis
1453,SandiniLorena,"Mendoza, Argentina"
1454,Villaloncarlos,
1455,DaisyQO,"Barranquilla, Colombia"
1456,StefaniaMarSol3,Pereira|Madrid
1457,mpujolbremer,entre Medellín i Catalunya
1458,_Sergio_Cabrera,Colombia
1459,AndPiensaLibre,
1460,ADI124_ApdiLVl,
1461,chiguijaecuador,
1462,andres_rayooo,
1463,Fernandoz757,En algún lugar de un gran país
1464,UJR_BanderaRoja,Venezuela
1465,cdrcorporacion,"Valle del Cauca, Colombia"
1466,edithmercader,"Montevideo, Uruguay"
1467,jearamvi,
1468,HPankarita,Bolivia
1469,venalaventana,"Bogotá, D.C., Colombia"
1470,ManuelGJaimes,
1471,alert_ve,
1472,Fooros,Planeta tierra
1473,soloenmedellin,"Medellín, Colombia"
1474,Roselin99511234,
1475,MakingMoviesHQ,America
1476,Hope_Col,
1477,juventudpazcol,Colombia
1478,WailiTatiana,Isla Acracia 
1479,DibHadra,
1480,kyra00shy,
1481,parcericucha,18 | ‎⧗
1482,NiallHColombia2,"Bogotá, D.C., Colombia"
1483,AnitalapalatinA,"Bogotá, D.C., Colombia"
1484,wositomijo,
1485,HS3CYRUS,she/her
1486,CLERMONTTWINKS,
1487,ArtofLilibeth,The Sun
1488,AppsCrafter,Somewhere in Argentina
1489,01Vale01,
1490,ArmyBtsy,vmin soulmates
1491,bhginfodesk,Calabar
1492,oluchiomai,
1493,DecolonizeMyse1,kkkanada
1494,Carlosdulelo,"La Jagua de Ibirico, Colombia"
1495,muerame,
1496,DI0RJAKERIC,she/her 18 
1497,Lechona_is_love,
1498,TortugaRR,
1499,victorhjulian,"Popayán, Colombia"
1500,_____Tweety____,Isn't following a bit creepy?
1501,giroga,"Mexico City, Mexico"
1502,mafezhernandez,"Bogotá, Colombia"
1503,AyoVercetti4ep,"Chicago, IL"
1504,monita360,"Bogotá, DC, Colombia"
1505,c0mamierda,"Bogotá, D.C., Colombia"
1506,Natalia64204551,Colombia
1507,PlazaMatrix,La Tierra
1508,NoemBlunt1,
1509,A_L_E_A_L_E_,The Rainbow 🌈
1510,pispiciero,Paisalandia
1511,AlejitoEdge,"Bogotá, D.C., Colombia"
1512,w2olf,
1513,Smootho75413157,
1514,JBrownie20,
1515,perdonsito,
1516,AndreaAMTG,
1517,JV_14AP,"Bogotá, D.C., Colombia"
1518,ANG3L1KM,Colombia
1519,isaksr_,"Bogotá, D.C., Colombia"
1520,AlizonOrtiz8,Santa Marta Magdalena
1521,HockRen,
1522,No_Mas_Muertes,
1523,Irreverencia6,
1524,El_Beto,noneya
1525,stephen_mason36,Canada
1526,Laura_Casti_,
1527,SandraM_Duran,
1528,javierm56897728,
1529,elinformativo27,"Medellín, Colombia"
1530,Alejandraog26,
1531,AndresPerezHunt,"Bogotá, D.C., Colombia"
1532,Lorenarincnval1,
1533,entreaguas305,"La Jagua, Huila, Colombia"
1534,AnonymousJokerB,
1535,TheWashRev,Washington DC
1536,mvpcastro64,"Brisbane, Queensland"
